spectral_radius,equilibrium,validation
1.1755681335045687,"[0.58828937 0.79421705 0.14007701 0.10860531 0.19195329 0.39416093
 0.22503098 0.51517411 0.28579769 0.44982492 0.61833924 0.52642647
 0.29199336 0.18746667 0.51006817 0.29649738 0.08808753 0.15467926
 0.2304849  0.32126338]",True
1.2365923666392784,"[0.40863004 0.21016665 0.7700766  0.70165916 0.06740522 0.34826537
 0.1985409  0.18825314 0.69606068 0.23061049 0.07050573 0.24462053
 0.36430734 0.05400129 0.20515686 0.89302151 0.19688331 0.34211597
 0.06766688 0.13011223]",True
1.065939604204483,"[0.2069104  0.16574019 0.1225501  0.07833977 0.11880761 0.12188092
 0.32230541 0.01627408 0.13497378 0.13672903 0.13655539 0.01601885
 0.02244593 0.03852102 0.15764257 0.18257174 0.07185365 0.06630967
 0.08836778 0.14023864]",True
1.0707654159275783,"[0.11632029 0.46588926 0.28282089 0.23296257 0.54448721 0.35689459
 0.02183125 0.01694088 0.02650594 0.01454757 0.09932282 0.06069341
 0.13451151 0.10813276 0.12565874 0.04034934 0.0500336  0.60368544
 0.04200888 0.00700435]",True
1.1976018968949753,"[0.1203146  0.31516098 0.32161129 0.66443484 0.88232727 0.43102132
 0.26164495 0.37166746 0.2686651  0.74383062 0.1846388  0.00245826
 0.35670533 0.64388399 0.45094635 0.60908647 0.19074843 0.23628409
 0.01321318 0.32222575]",True
1.130464896480981,"[0.16019052 0.85488304 0.2387842  0.10307886 0.29237412 0.20340311
 0.17359718 0.24928377 0.12133825 0.04568784 0.38624534 0.23019551
 0.04880623 0.22777595 0.21480187 0.28030608 0.06474346 0.06764884
 0.05788839 0.30946911]",True
1.0538234599809817,"[0.06280608 0.14932532 0.30583718 0.07748052 0.14480484 0.06684314
 0.03575842 0.16712444 0.22985813 0.31743062 0.06703915 0.01464348
 0.12101552 0.22119503 0.19159903 0.0574294  0.05253302 0.16715717
 0.38623093 0.05179686]",True
1.3161470166119882,"[0.2761568  0.73043265 0.2905416  0.37031615 0.33291428 0.17290082
 0.952208   0.16250396 0.28175755 0.1026403  0.65291568 0.27602507
 0.49694181 0.44272196 0.40778486 0.25048718 0.18317629 0.82945452
 0.30396455 0.84085547]",True
1.1009187923058552,"[0.12025591 0.52525809 0.27325271 0.20947913 0.09832611 0.16033337
 0.05997107 0.11135058 0.08627176 0.16584519 0.18134819 0.02905026
 0.03654773 0.25470701 0.1593946  0.16201639 0.10633733 0.44665189
 0.12538306 0.0882009 ]",True
1.1673835720838988,"[0.17424538 0.26492601 0.78664445 0.34934044 0.21145143 0.30875692
 0.09700419 0.15382805 0.30570978 0.1799987  0.22723283 0.19765091
 0.27549911 0.18723747 0.04687658 0.29239697 0.05977622 0.36895742
 0.185129   0.46493595]",True
1.2406755163024983,"[0.55904443 0.08405948 0.34958202 0.00545773 0.60356019 0.41175657
 0.67702525 0.24424659 0.02827256 0.58124942 0.05144143 0.17650146
 0.07062272 0.25635482 0.10135579 0.25942505 0.47189092 0.83822035
 0.22133484 0.19336015]",True
1.2012469746478718,"[3.04393423e-01 1.45678243e-02 1.40163308e-01 1.28470927e-02
 4.32838077e-01 1.28492444e-01 4.58257922e-02 1.81364834e-01
 2.11246376e-01 3.44708540e-01 3.80223133e-03 7.78631259e-01
 6.07756806e-01 7.84852713e-01 3.24298766e-01 1.99820460e-01
 5.14002819e-04 1.74491321e-01 2.52001935e-01 9.65628843e-01]",True
1.0826360587594093,"[0.08731622 0.05583501 0.06813746 0.08985164 0.16888124 0.05254525
 0.46116514 0.23035505 0.12575199 0.11556819 0.03559957 0.08887957
 0.00671168 0.0106998  0.06154789 0.7968201  0.08983163 0.13236894
 0.16113844 0.10713921]",True
1.159743621602981,"[0.31769972 0.10322503 0.29066322 0.04480027 0.04233253 0.86415397
 0.29764758 0.26220271 0.1041262  0.42185296 0.06259807 0.12151712
 0.13467964 0.12789945 0.14348863 0.1713033  0.00434853 0.13832536
 0.22826048 0.04363763]",True
1.132399741551322,"[0.16643532 0.12325121 0.15289811 0.01288285 0.01999227 0.08151492
 0.43810824 0.07867821 0.18210009 0.02521503 0.26590233 0.07371607
 0.37950193 0.62767149 0.19584357 0.17063892 0.86134243 0.23239107
 0.67416715 0.69228475]",True
1.2933250745531188,"[0.3051853  0.26550542 0.19518678 0.69571242 0.16297482 0.32505063
 0.99503861 0.15488744 0.16536541 0.18698835 0.39022814 0.93308629
 0.95878899 0.68693141 0.01908757 0.39254604 0.25293275 0.04456546
 0.39041425 0.27856191]",True
1.067286098119873,"[0.06651297 0.00715801 0.3960321  0.07545768 0.18788294 0.23596526
 0.06568695 0.09962121 0.60132902 0.07676153 0.14230164 0.00606199
 0.07081764 0.16249565 0.12596846 0.11535293 0.15525051 0.22522502
 0.17875158 0.10534398]",True
1.2676711076104707,"[0.40431564 0.49450219 0.95041636 0.43225076 0.6361104  0.34042964
 0.6059083  0.476081   0.66835201 0.21664055 0.01138345 0.40133298
 0.12646112 0.35438978 0.67298237 0.51468681 0.39338396 0.29945333
 0.63115211 0.27498099]",True
1.0779377713143106,"[0.01920886 0.29185089 0.14995865 0.17578552 0.0964285  0.03785684
 0.13947558 0.48658193 0.07229429 0.12925361 0.91160717 0.38508374
 0.31109011 0.06394059 0.08464452 0.35037538 0.24362889 0.10880674
 0.09349212 0.34951221]",True
1.2272054452105903,"[0.41724586 0.01043697 0.49784662 0.06433321 0.69002907 0.17667586
 0.14815645 0.42993784 0.53367077 0.20128475 0.09813931 0.03272889
 0.29602746 0.98429455 0.30830158 0.30436997 0.4738795  0.54833764
 0.36244103 0.60468965]",True
1.202458943130798,"[0.05475363 0.43875596 0.09263788 0.15802406 0.7166474  0.18971281
 0.04953864 0.38079792 0.19898549 0.37318278 0.26540909 0.40276508
 0.47011994 0.78820328 0.72969404 0.10143377 0.15961987 0.07527864
 0.19210368 0.70120377]",True
1.213511229858225,"[0.00341622 0.22901757 0.08242517 0.84289598 0.31052533 0.14445811
 0.35089072 0.23836653 0.31957147 0.16993333 0.41571277 0.34955819
 0.66028646 0.28772949 0.08836362 0.03133177 0.319777   0.25927978
 0.93328813 0.46958568]",True
1.2180696980902486,"[0.12038317 0.01279893 0.40413017 0.45435115 0.4058144  0.63163975
 0.3246925  0.02472737 0.31808249 0.6757298  0.87750905 0.29464924
 0.21990847 0.20321465 0.31255647 0.02016095 0.49075849 0.27015385
 0.59453668 0.02619313]",True
1.1963206748975077,"[0.44521114 0.40106004 0.30967924 0.18673566 0.21432898 0.97889391
 0.23759867 0.21632663 0.24380814 0.04780846 0.15477135 0.18289993
 0.30292046 0.05440035 0.34966814 0.20684514 0.18714164 0.14525849
 0.33097548 0.38352957]",True
1.169436379362109,"[0.60977802 0.23942797 0.18184559 0.17293916 0.03249134 0.56520705
 0.77844757 0.03921938 0.81959716 0.25745853 0.01524935 0.10026933
 0.07896548 0.30186295 0.26607673 0.11858958 0.05961469 0.31668015
 0.45521247 0.43408805]",True
1.1305072543412473,"[0.19396027 0.14091493 0.08414658 0.14169407 0.0221092  0.25626183
 0.17097231 0.09659873 0.46625534 0.85843464 0.12335468 0.02796363
 0.14434158 0.32327636 0.14996391 0.15468277 0.18596463 0.01359949
 0.19871197 0.08121039]",True
1.2043645990061234,"[0.09839466 0.19531133 0.90725098 0.06602067 0.90299225 0.26835593
 0.26661225 0.75276503 0.582561   0.17375036 0.19266775 0.06562612
 0.12196716 0.03857502 0.59267203 0.13404486 0.38036454 0.34595365
 0.03211808 0.23312029]",True
1.2193974900798985,"[0.33741347 0.66225063 0.25806369 0.31507886 0.22283355 0.00828079
 0.52727768 0.18813148 0.0960177  0.16415144 0.89726808 0.94553175
 0.4182814  0.46761479 0.91102046 0.6664612  0.17280726 0.23132407
 0.47030045 0.42233067]",True
1.2755721774695488,"[0.66063986 0.20161998 0.66890044 0.41778028 0.6455871  0.3868324
 0.3422751  0.15786536 0.46171779 0.5215243  0.14601146 0.33181203
 0.16814727 0.25659309 0.38939505 0.52179241 0.16684013 0.20173244
 0.22805232 0.84694549]",True
1.2646720906334468,"[0.40481495 0.7157408  0.22484485 0.26193253 0.39987193 0.56475965
 0.87776824 0.43133011 0.17628582 0.30418999 0.51250472 0.69872425
 0.27336877 0.7895643  0.23338408 0.11927309 0.30364361 0.54414848
 0.23928771 0.18842393]",True
1.1098395549941058,"[0.19450996 0.1651593  0.19395358 0.03283002 0.17661228 0.13350771
 0.09351404 0.20911352 0.19085859 0.26530697 0.14109645 0.60878922
 0.14843509 0.12175719 0.47579575 0.20247961 0.71529149 0.20216051
 0.17639736 0.21306185]",True
1.1191603315808778,"[0.93139874 0.2346723  0.13042736 0.28861343 0.31965961 0.52361034
 0.00927658 0.29310416 0.12960551 0.07983464 0.16340271 0.05243858
 0.2289428  0.41295406 0.11984127 0.10804401 0.25062085 0.06007575
 0.50814285 0.17741759]",True
1.2190555213130319,"[0.52770898 0.36604235 0.09686269 0.08367783 0.35720657 0.24922613
 0.23404049 0.13193756 0.26649129 0.11505456 0.8001825  0.2572359
 0.25550678 0.05280034 0.296512   0.25735292 0.87183797 0.24458155
 0.48998424 0.05608945]",True
1.003331638252127,"[8.93060905e-04 3.21511103e-04 3.45060702e-03 7.59958373e-05
 2.71234873e-04 6.22159856e-03 5.38920662e-04 7.78021705e-03
 1.59029184e-02 5.57610767e-03 1.08842795e-03 3.57761590e-03
 1.13799591e-02 1.20588132e-02 7.09941282e-03 6.30635459e-03
 3.91534668e-03 2.74931522e-03 5.49338464e-03 7.07990071e-03]",True
1.1535277770461427,"[0.32284355 0.05449559 0.03437693 0.51716792 0.22353723 0.05140559
 0.21081559 0.02335987 0.53799926 0.50400312 0.00669594 0.25468642
 0.52599118 0.08291127 0.36823186 0.55070495 0.07706618 0.09311433
 0.55239345 0.04236693]",True
1.1145040892326192,"[0.12674969 0.02477873 0.05525045 0.17525454 0.20211145 0.11721778
 0.28427945 0.34156606 0.13405207 0.1667292  0.2744112  0.53713502
 0.29355962 0.01742915 0.26102523 0.37453631 0.05059966 0.30071632
 0.11741872 0.38735233]",True
1.0845477745771457,"[0.44908778 0.31933257 0.0313267  0.39083085 0.07398121 0.11508501
 0.09031012 0.15672975 0.06331694 0.16098124 0.17163261 0.13044063
 0.4638163  0.141244   0.14106964 0.1050688  0.19955285 0.01874458
 0.32116936 0.02139071]",True
1.2288086827390041,"[0.03885149 0.06207683 0.17844014 0.28071437 0.43392352 0.15461304
 0.47767753 0.05234247 0.19211262 0.20141468 0.10551573 0.38370794
 0.24701825 0.28595721 0.50391382 0.52974207 0.85620484 0.23013499
 0.21967183 0.35349278]",True
1.1307238938527193,"[0.19931129 0.07465503 0.21471079 0.28436405 0.17474178 0.23940836
 0.22048026 0.27909019 0.15164847 0.17775889 0.35048471 0.03663359
 0.11870355 0.20077816 0.22142912 0.12168866 0.53894755 0.42935463
 0.47554135 0.21173549]",True
1.2864288646308606,"[0.8916006  0.11472869 0.33401226 0.32559616 0.24462706 0.49300008
 0.22904023 0.253479   0.65424673 0.02999539 0.26396571 0.23001945
 0.02043095 0.32218271 0.43854276 0.06757997 0.2448152  0.38624714
 0.86443992 0.86382979]",True
1.177933821165953,"[0.2465924  0.22202258 0.21823102 0.35543986 0.14567584 0.01907469
 0.32182823 0.35519943 0.25398143 0.16188382 0.06245714 0.66131388
 0.38244262 0.15051798 0.87537647 0.23209146 0.17710693 0.51953853
 0.01687494 0.46435517]",True
1.0337222203860932,"[0.12690223 0.15947539 0.08747486 0.23929577 0.03005929 0.06173043
 0.07389098 0.11442189 0.12466821 0.05625695 0.04470031 0.25636861
 0.01930679 0.23262941 0.1441841  0.00733317 0.31820227 0.03834825
 0.15489639 0.05703405]",True
1.1691513871189025,"[0.33895151 0.79073911 0.52706683 0.06429582 0.27906579 0.04096312
 0.42050651 0.05077085 0.39920186 0.64573807 0.20795354 0.16170744
 0.01197045 0.49290651 0.46654825 0.18674593 0.0709343  0.19303608
 0.16719563 0.32285727]",True
1.1943649966704337,"[0.21882641 0.32874974 0.02575618 0.25539268 0.78225423 0.04050308
 0.10915062 0.74330708 0.58219455 0.11696667 0.28173066 0.08204113
 0.9317286  0.23242993 0.23972431 0.05914493 0.02781215 0.2368942
 0.53250668 0.5436427 ]",True
1.0406287401731622,"[0.32556828 0.11752431 0.07056896 0.0335035  0.10086097 0.02799233
 0.01821468 0.67282043 0.00759732 0.20011132 0.11322738 0.21184284
 0.05472799 0.12300425 0.13691038 0.04088605 0.07753986 0.03132512
 0.06845911 0.11677619]",True
1.127926853869781,"[0.2293404  0.0740376  0.42557335 0.10569753 0.31673239 0.17739496
 0.09961325 0.13842376 0.19114423 0.06289424 0.08956922 0.5551047
 0.0232749  0.25170529 0.31253343 0.51922871 0.19352996 0.04474743
 0.12458807 0.31154274]",True
1.1747454295456876,"[0.13206423 0.31649943 0.43012413 0.37559542 0.1193564  0.68810037
 0.19063478 0.09768936 0.21778716 0.23528579 0.0822368  0.3108438
 0.18398198 0.07991258 0.49211104 0.15186527 0.33340663 0.25658133
 0.15460179 0.13727321]",True
1.1034416876952777,"[0.17114771 0.11177068 0.37383192 0.01061534 0.26257932 0.12803767
 0.02779242 0.29904761 0.10760491 0.36774411 0.39746543 0.06817445
 0.00726471 0.06428706 0.16691216 0.14417933 0.32382808 0.02270935
 0.12101322 0.28290408]",True
1.2039179905549815,"[0.7973286  0.21511361 0.33511766 0.21745268 0.54317257 0.1219251
 0.26981192 0.09650001 0.69920341 0.17933803 0.27535529 0.3643994
 0.13109038 0.03817176 0.15951815 0.14065139 0.23839445 0.49340697
 0.12062082 0.18724371]",True
1.2064785676795045,"[0.32192636 0.9154558  0.32533525 0.20823877 0.36367752 0.09331637
 0.06026886 0.64681622 0.28347719 0.66481694 0.34951165 0.49704065
 0.59510133 0.38548109 0.56893904 0.14920301 0.26480647 0.26983827
 0.43815221 0.24814045]",True
1.0444828937125112,"[0.02857404 0.03526529 0.09673849 0.20022517 0.01308242 0.21172303
 0.13076988 0.03518668 0.04125946 0.07336037 0.04441196 0.11954306
 0.06885505 0.06999188 0.03640557 0.0691282  0.00715898 0.04257483
 0.06940053 0.04455805]",True
1.0342899446517222,"[0.03569018 0.04656614 0.23997424 0.06245328 0.07676171 0.01982595
 0.0323479  0.03603668 0.05916215 0.03155669 0.02955412 0.11160247
 0.00718766 0.26953965 0.04396487 0.02780387 0.05267998 0.03776099
 0.18503401 0.01051856]",True
1.0873509412376445,"[0.09464654 0.06802352 0.18690129 0.16358931 0.27948706 0.00290821
 0.26332165 0.23306973 0.10688038 0.20454861 0.11773729 0.21334184
 0.09404194 0.41630106 0.07222853 0.07256265 0.52196948 0.12539337
 0.53197693 0.33273984]",True
1.0639299895901255,"[0.11321386 0.40260818 0.33800228 0.11248735 0.21546826 0.16114376
 0.08636937 0.08769636 0.12384608 0.09015761 0.01144705 0.34770666
 0.19357816 0.11660016 0.18660761 0.10023313 0.17826123 0.06752959
 0.09368621 0.10913568]",True
1.2900735710485702,"[0.31034498 0.42504185 0.886487   0.28664389 0.36355373 0.10569783
 0.85566934 0.33862684 0.26372837 0.0962683  0.96246372 0.44390455
 0.38065737 0.72929192 0.07602369 0.95326239 0.57547166 0.40430132
 0.39622506 0.48747852]",True
1.2446022628403606,"[0.71119357 0.93132873 0.05799769 0.22547221 0.40642479 0.62419315
 0.50938997 0.35155096 0.13828482 0.07196598 0.05534241 0.51201907
 0.26980151 0.08787992 0.09823375 0.18180124 0.06190566 0.48703059
 0.27466961 0.32358972]",True
1.1050407976867385,"[0.2047904  0.14122244 0.06622178 0.14421325 0.14479796 0.43843231
 0.17836778 0.10559119 0.0879553  0.2809576  0.14347398 0.02340067
 0.13446239 0.05144398 0.20158337 0.27518932 0.30803771 0.07881567
 0.06443684 0.16235133]",True
1.2659603983551027,"[0.48712657 0.37945362 0.53896487 0.01115726 0.58284931 0.91218602
 0.69159666 0.37894174 0.15909984 0.21160783 0.21599745 0.57971479
 0.96261322 0.32917642 0.15470836 0.55756854 0.30204031 0.26102889
 0.10965158 0.42401216]",True
1.0564707863073592,"[0.03243366 0.11557536 0.3296399  0.11165681 0.38343572 0.10118195
 0.30295489 0.4007131  0.01504302 0.09955801 0.01128438 0.08426865
 0.17634396 0.2445073  0.13022399 0.24238407 0.18519492 0.19087827
 0.05471961 0.25851258]",True
1.182158165555454,"[0.55327117 0.16992953 0.07835158 0.21104909 0.22352887 0.2768439
 0.10313203 0.14221252 0.1574495  0.19035863 0.25154907 0.11866347
 0.80103884 0.13973012 0.39284343 0.4792103  0.21396059 0.21942885
 0.16617858 0.55280146]",True
1.0973475075977919,"[0.13900807 0.15738905 0.0472049  0.11155075 0.18904566 0.91599528
 0.04369749 0.05233205 0.10320793 0.23088623 0.42966002 0.38334939
 0.15086174 0.06143201 0.09075927 0.2000888  0.09355726 0.14100009
 0.17606335 0.04151237]",True
1.1262167412375097,"[0.01785545 0.45932045 0.14291178 0.14082673 0.0935046  0.41563968
 0.04142089 0.66280746 0.15507217 0.18774482 0.07079724 0.18957658
 0.11425483 0.00673578 0.01100412 0.31764426 0.08777355 0.01803964
 0.04491795 0.15265334]",True
1.1980188139357213,"[0.36551492 0.72730662 0.24863904 0.47603038 0.04326524 0.26749417
 0.90351159 0.86728127 0.11246948 0.55052187 0.12385977 0.22535217
 0.5824937  0.1716917  0.87108556 0.24321382 0.50385633 0.02235417
 0.08281657 0.2734519 ]",True
1.2143368944488158,"[0.48468756 0.27417322 0.26840263 0.46367076 0.35737875 0.25008371
 0.17657248 0.4127436  0.29844334 0.28105351 0.59872919 0.13184351
 0.75267006 0.24699405 0.28335604 0.60501292 0.30076977 0.31625834
 0.33173683 0.1773296 ]",True
1.1321721495795234,"[0.18446424 0.45777444 0.29563477 0.10375168 0.24704864 0.25787763
 0.1537707  0.02949092 0.12099112 0.07268942 0.0307934  0.31943389
 0.01790278 0.19384423 0.19641349 0.9563517  0.21139934 0.10133677
 0.02732582 0.03316664]",True
1.1102516368509645,"[0.20485185 0.37626359 0.61880597 0.08429187 0.1011017  0.43296669
 0.15842843 0.21655984 0.08537147 0.11619946 0.01459052 0.23143977
 0.15467891 0.36811056 0.26834568 0.12580074 0.95623801 0.13251533
 0.71755949 0.10880318]",True
1.1405199405288442,"[0.13484397 0.12987661 0.0587161  0.17782469 0.37726676 0.12845772
 0.08959742 0.15917237 0.05695578 0.3136332  0.21844719 0.48259153
 0.08522441 0.2863389  0.21661926 0.20628427 0.58518929 0.26100034
 0.0616343  0.62386205]",True
1.2669159736632638,"[0.21441904 0.20158171 0.68534049 0.27618866 0.21732534 0.14248704
 0.49376324 0.62178083 0.38742382 0.28255844 0.19072891 0.489078
 0.3515163  0.9789721  0.41060436 0.74234293 0.0763077  0.03052138
 0.22604664 0.24301593]",True
1.1943812044279332,"[0.02529454 0.89002702 0.18856628 0.15000216 0.28506215 0.20944864
 0.40257804 0.20284957 0.51749611 0.2855515  0.1637753  0.50041895
 0.22562163 0.24167882 0.13462043 0.03404823 0.32058711 0.07050787
 0.52869763 0.6516621 ]",True
1.1233515951865358,"[0.21979987 0.17912119 0.21139577 0.02169045 0.14838938 0.16445885
 0.14357437 0.42336003 0.49555974 0.44506691 0.40773455 0.78878943
 0.36402407 0.1860981  0.09346335 0.19984775 0.13281271 0.11075523
 0.17549905 0.17701542]",True
1.0601896034876674,"[0.08810733 0.00267916 0.08293673 0.18707059 0.06447191 0.12338002
 0.1166945  0.2513747  0.07438637 0.02125268 0.09214031 0.07876704
 0.03412583 0.09895379 0.21052411 0.10714057 0.0195211  0.02521695
 0.4373777  0.25814449]",True
1.0988626035653795,"[2.34052789e-01 1.34826641e-02 1.47302025e-01 1.12773566e-01
 2.11512841e-01 3.17581020e-01 1.70996676e-01 2.19259944e-01
 7.44148348e-01 1.70844619e-01 1.64397051e-01 8.73896550e-02
 1.63313536e-01 6.55919167e-04 2.33068063e-01 3.55462438e-01
 4.02174592e-02 6.25304023e-02 1.55303708e-01 2.76424287e-01]",True
1.219294364469055,"[0.26583677 0.12786669 0.29808322 0.52190346 0.07497187 0.26351642
 0.02735727 0.09792679 0.10936855 0.46649744 0.06296901 0.03987073
 0.51076028 0.27930127 0.56137956 0.09659615 0.0871151  0.70772624
 0.89498207 0.93886788]",True
1.1698749686120817,"[0.44294465 0.15413471 0.3570151  0.31876435 0.17378582 0.09715674
 0.01905942 0.70338712 0.30322646 0.3412831  0.37202141 0.15266262
 0.06506007 0.16312878 0.2231347  0.58402117 0.0107596  0.04329844
 0.18236269 0.93713702]",True
1.209399931260358,"[0.18327263 0.91889103 0.3173465  0.01018712 0.78512302 0.05339479
 0.14113403 0.24115419 0.00865925 0.01675977 0.27678164 0.10633826
 0.29540427 0.84043315 0.1126921  0.14857047 0.17376688 0.62400674
 0.49519706 0.29417518]",True
1.1596312257509442,"[0.22899652 0.57888316 0.29060072 0.84331216 0.19071581 0.42081498
 0.02354911 0.10523042 0.18290296 0.13907751 0.06872364 0.13025155
 0.20533055 0.13339351 0.3174705  0.38418951 0.15593968 0.02353982
 0.20949722 0.22650536]",True
1.187141838557472,"[0.15285294 0.26225868 0.34955947 0.44210177 0.29043471 0.15865191
 0.37359433 0.40498761 0.04796946 0.35164146 0.2277619  0.82655616
 0.26698423 0.55316214 0.74830173 0.22504759 0.59068744 0.25947824
 0.92726542 0.0570666 ]",True
1.1556237272030065,"[0.06244587 0.91347011 0.06056081 0.63545943 0.16442723 0.177138
 0.13900095 0.3931429  0.11686625 0.03362584 0.00959554 0.09448111
 0.25711869 0.2766571  0.23715518 0.27192721 0.11003282 0.15989167
 0.01500111 0.15557134]",True
1.0756218303459217,"[0.03932445 0.75282219 0.05285087 0.13403352 0.05232789 0.16070373
 0.23796172 0.08006224 0.19302985 0.05918587 0.39305091 0.03899197
 0.08438391 0.13466282 0.04737827 0.06230002 0.11943671 0.08676498
 0.07609953 0.14432509]",True
1.2240416146580342,"[0.12415031 0.23877226 0.09877895 0.34009864 0.31976602 0.16991072
 0.23293332 0.24001829 0.18761125 0.26096167 0.73371576 0.27938876
 0.46981045 0.05442979 0.43450676 0.03379608 0.86817698 0.63376199
 0.29554104 0.27231968]",True
1.1498874120442697,"[0.0496053  0.10957796 0.26419364 0.25708935 0.95197035 0.07750869
 0.37434254 0.3826294  0.2764927  0.09277526 0.35034076 0.6928282
 0.09535566 0.1773921  0.40305833 0.02909551 0.00900287 0.3645132
 0.2925665  0.02096353]",True
1.1902369208614707,"[0.3926834  0.91599265 0.6561722  0.44298903 0.42314279 0.01080617
 0.35678402 0.07974809 0.11109583 0.41072084 0.39541292 0.37081006
 0.88035877 0.27190108 0.3183608  0.24795852 0.28880321 0.19482209
 0.50733435 0.38848573]",True
1.042012137105121,"[4.03093243e-01 3.95330075e-03 4.42598061e-02 7.91115327e-02
 8.64042314e-02 1.14480606e-02 1.18123727e-05 1.25328940e-01
 2.82485102e-03 3.62443311e-02 6.89541596e-03 2.82771482e-01
 1.00082564e-01 7.81821676e-02 2.18878568e-01 5.02253199e-02
 2.80367027e-02 2.06776808e-01 2.96726940e-02 5.08166751e-02]",True
1.088882214513685,"[0.23868533 0.03220784 0.19164085 0.03324141 0.06497284 0.24930537
 0.42845762 0.0940466  0.12813523 0.22580962 0.03009095 0.20799679
 0.52648271 0.07033837 0.1441289  0.37029894 0.1305696  0.39602662
 0.05678476 0.02130028]",True
1.2304883021558704,"[0.22848632 0.19177664 0.54624942 0.24361374 0.25065568 0.06687795
 0.55525362 0.09740887 0.13837425 0.87960625 0.2908679  0.19993693
 0.31549583 0.79498412 0.12472705 0.31143057 0.70964047 0.33267312
 0.26100776 0.33337339]",True
1.143468527771302,"[0.18637389 0.59187195 0.58931499 0.13398755 0.61696563 0.33851144
 0.28216696 0.10094495 0.81298323 0.00387806 0.08915866 0.21040952
 0.09590533 0.24998259 0.88900147 0.08709893 0.13170093 0.06672828
 0.27794281 0.17385595]",True
1.2849629537450298,"[0.85077701 0.96726531 0.81356909 0.17479726 0.4845419  0.65845237
 0.32891824 0.46235483 0.43166214 0.49109271 0.82044713 0.40071512
 0.7360673  0.53900298 0.75395784 0.80555899 0.31256416 0.42207284
 0.59662201 0.39017764]",True
1.022770424669282,"[0.08934161 0.03214203 0.01199925 0.02752393 0.02132918 0.08967913
 0.09128804 0.07382053 0.02561186 0.05346473 0.00761099 0.10541992
 0.04160203 0.09433746 0.01499016 0.04607191 0.0466747  0.04366374
 0.0025179  0.02415008]",True
1.2305428269722078,"[0.15124185 0.25829349 0.906356   0.26539801 0.6277959  0.17279741
 0.38942892 0.39520166 0.43099488 0.25151532 0.91003566 0.14568262
 0.37347083 0.08454775 0.09683268 0.7302734  0.36320637 0.20245796
 0.43275018 0.68302675]",True
1.0750432051119887,"[0.20200416 0.13231177 0.08831187 0.2255322  0.18551771 0.07679035
 0.09480778 0.10706516 0.93306056 0.35860076 0.19597183 0.05928645
 0.10761591 0.02544005 0.14456512 0.08424399 0.14895325 0.00985598
 0.2131432  0.10487516]",True
1.1802529181855528,"[1.59322678e-01 8.71137442e-01 1.17476100e-01 8.36777738e-01
 1.64825196e-01 1.28964212e-01 4.54668590e-01 1.88259860e-01
 4.32311422e-01 2.12340339e-01 3.21153535e-01 1.89154339e-01
 7.47997515e-04 1.02090466e-01 1.90093875e-01 1.85854267e-01
 4.22110521e-01 2.60754529e-01 3.10976825e-01 1.02297633e-01]",True
1.1804440628414394,"[0.57298721 0.10828405 0.22090118 0.47698369 0.63446976 0.02898813
 0.68984291 0.31740896 0.18396883 0.74965512 0.0497702  0.38278246
 0.52027485 0.34125359 0.30455092 0.20039184 0.24456812 0.03029865
 0.64694825 0.28478909]",True
1.1548369360660034,"[0.09195248 0.79146299 0.10854765 0.31113711 0.16183277 0.32168694
 0.24948914 0.18273205 0.1412414  0.03121138 0.0212932  0.19969586
 0.00762185 0.23797766 0.01327489 0.26892025 0.69785784 0.35660237
 0.7060711  0.58182504]",True
1.123273995802533,"[0.10813798 0.67997483 0.26980111 0.13368628 0.17967156 0.42453643
 0.07505769 0.16415807 0.02300119 0.65174158 0.00481531 0.18461247
 0.50245179 0.01025637 0.07649163 0.21673711 0.10827459 0.39966453
 0.21883734 0.08830005]",True
1.0838850612568751,"[0.10680875 0.03253043 0.02378065 0.32953032 0.1384053  0.05131343
 0.2453005  0.17714406 0.15941492 0.11974777 0.05916037 0.79680945
 0.15854711 0.03183095 0.29297547 0.22149399 0.60403201 0.13666722
 0.25861516 0.36640445]",True
1.1436442805556997,"[0.05342539 0.1839813  0.56566539 0.2727492  0.12954234 0.10034713
 0.07333181 0.23796726 0.51524235 0.1980163  0.12114095 0.50740192
 0.44269013 0.28695166 0.25561254 0.9310714  0.30278907 0.16017886
 0.34483446 0.25247934]",True
1.1549807376120673,"[0.18316147 0.35397691 0.66802193 0.21492605 0.21557426 0.18725723
 0.43910787 0.17959582 0.22331859 0.33138306 0.27463222 0.69174056
 0.14998094 0.28128123 0.07231938 0.2269707  0.29676829 0.55691453
 0.29598602 0.27768264]",True
1.1823994295106353,"[0.05926136 0.39732286 0.11550157 0.23956045 0.29252439 0.17785723
 0.89444784 0.18687427 0.2447575  0.89977565 0.17654529 0.08827365
 0.21176663 0.11093448 0.10143017 0.33293763 0.05833379 0.94379483
 0.19006062 0.23666841]",True
1.1469750570051889,"[0.43659828 0.35980959 0.12294681 0.16840874 0.63032452 0.07396465
 0.25743307 0.01736756 0.14395891 0.020079   0.286237   0.17122816
 0.25765567 0.21077381 0.04201296 0.2554774  0.06488091 0.2672523
 0.2586668  0.18013088]",True
1.067314084860694,"[0.3983251  0.90544093 0.01235754 0.07382131 0.02185776 0.27592138
 0.14992693 0.22085451 0.0805184  0.06838607 0.05956302 0.38278794
 0.14797601 0.11056812 0.03650698 0.01520968 0.19629905 0.14237636
 0.06441865 0.05909765]",True
