spectral_radius,equilibrium,validation,convergence_rate
0.8592753406922872,"[3.81501409e-69 3.83273562e-68 6.38620358e-69 2.58201602e-68
 4.73375344e-69 1.23706999e-68 6.19683869e-69 1.98312851e-68
 2.05895335e-68 6.12607796e-69 1.07674830e-68 5.52392889e-69
 1.20810003e-68 2.51451644e-69 3.71212047e-69 8.29667948e-69
 1.26363242e-68 1.17492565e-68 3.32580836e-67 1.04363223e-68]",True,101
0.8921229653221164,"[3.68035657e-51 2.87371265e-51 2.13207839e-51 2.82692744e-51
 2.05268757e-51 2.79272722e-51 2.52481139e-51 2.78921872e-51
 3.07766491e-51 3.65993244e-51 2.35778162e-51 2.72830526e-51
 2.17154802e-51 2.21937646e-51 3.37302237e-51 3.18611691e-51
 2.13650800e-51 2.92415451e-51 3.55400400e-51 2.57592995e-51]",True,137
0.9627847152456177,"[1.23219858e-18 1.34254014e-18 1.08478530e-18 1.12834086e-18
 1.12118755e-18 1.18672983e-18 1.37818625e-18 1.21786111e-18
 1.25451116e-18 1.34904771e-18 1.24347100e-18 1.27305440e-18
 1.20648197e-18 1.31246993e-18 1.11777304e-18 1.11281364e-18
 1.14250644e-18 1.28013916e-18 1.27927700e-18 1.19825791e-18]",True,352
0.876921634518871,"[1.03676046e-58 8.38110058e-59 1.23876550e-58 1.07267863e-58
 9.59312633e-59 1.15607162e-58 1.31194211e-58 9.92565581e-59
 8.98819894e-59 1.04195282e-58 1.02919886e-58 9.13799735e-59
 1.04059501e-58 1.21099241e-58 9.89399437e-59 9.24310078e-59
 7.91411521e-59 9.73158601e-59 1.37628535e-58 8.08114631e-59]",True,121
0.9072605721558761,"[2.60051354e-43 8.87395766e-44 8.94512220e-45 1.47261202e-44
 1.59312153e-43 7.13352825e-44 1.78550636e-44 1.75261616e-44
 1.13675798e-44 1.17182624e-44 2.91371003e-44 1.15220448e-43
 1.94988135e-44 1.10158896e-43 5.59708702e-44 1.19986198e-44
 1.81185068e-44 6.22650160e-45 4.94928704e-44 1.50743690e-44]",True,163
0.8450386759162486,"[1.15098168e-74 9.26119925e-75 1.13483586e-74 1.08552386e-74
 1.96538541e-74 7.02128839e-75 7.81201903e-75 1.41473970e-74
 6.34632515e-75 1.93901853e-74 6.60295402e-75 1.39039944e-74
 1.55821216e-74 7.24709672e-75 6.60788021e-75 1.35424423e-74
 7.02194828e-75 6.19377739e-75 1.30480616e-74 1.13171427e-74]",True,98
0.989852901724235,"[3.66183826e-08 1.10139188e-09 3.38200257e-08 1.55796744e-08
 5.85390008e-08 1.15216889e-07 7.51941402e-08 7.32493223e-09
 6.62057735e-06 1.07068248e-07 2.53683518e-07 4.10076142e-08
 7.15442382e-08 5.57728657e-07 1.61688510e-08 1.61843140e-09
 9.73127487e-09 9.45283997e-08 2.59022307e-07 2.87559489e-09]",False,1000
0.9061032623681238,"[5.29236637e-45 1.21499233e-43 2.03699354e-44 3.16880041e-44
 1.71199224e-44 1.28027432e-44 4.21342827e-45 3.73879796e-45
 3.15602978e-44 8.47663867e-45 1.18535662e-44 2.73979781e-44
 1.07185301e-44 4.28421922e-45 4.55785876e-44 3.98309881e-45
 8.10095218e-44 4.94126039e-45 3.37295652e-44 3.64483807e-44]",True,166
0.8720419780756984,"[3.26907212e-61 3.22147221e-61 5.35967087e-61 5.56259254e-61
 3.07198995e-61 4.31138642e-61 3.94372503e-61 3.92025911e-61
 2.86948716e-61 3.68255744e-61 4.70670356e-61 3.25457916e-61
 4.22044490e-61 3.43424847e-61 4.31118500e-61 3.80450752e-61
 3.12281698e-61 3.00395519e-61 4.15733919e-61 4.46182228e-61]",True,116
0.8066637905868279,"[6.41432010e-95 4.11137837e-95 2.18460214e-94 5.08072131e-95
 5.92202398e-95 8.42354641e-95 6.68429928e-95 5.17699503e-95
 5.92096817e-95 4.77529050e-95 1.33818351e-94 7.06669819e-95
 9.07583787e-95 1.28170811e-94 1.26713780e-94 4.50736546e-95
 6.77528125e-95 2.06776297e-94 4.31217468e-95 5.89601140e-95]",True,79
0.842928545677532,"[1.18908591e-75 3.80909940e-76 5.87026248e-76 2.67138345e-76
 3.69113762e-75 5.52774672e-76 3.29555780e-76 5.09216772e-76
 2.99015728e-76 6.20908072e-76 3.09464891e-76 3.29506761e-76
 3.15073854e-76 9.28192122e-76 1.00779369e-75 2.39573171e-76
 4.82218234e-75 4.87832373e-76 2.61111162e-76 2.51521660e-76]",True,99
0.9051789334953989,"[5.26509821e-45 4.81719161e-45 4.77558874e-45 3.74662623e-45
 3.89384281e-45 4.17033624e-45 4.59397726e-45 3.78015128e-45
 3.47562963e-45 4.15683198e-45 4.88058571e-45 3.61724645e-45
 3.69595695e-45 5.45898275e-45 4.12599614e-45 3.96127133e-45
 3.88205130e-45 4.84483525e-45 5.01934242e-45 4.66954364e-45]",True,153
0.8733485613950726,"[1.42239823e-60 1.89897038e-60 2.13095046e-60 1.64285976e-60
 1.64488944e-60 1.84449727e-60 1.90983190e-60 1.39260357e-60
 1.76968354e-60 1.52158242e-60 1.39742285e-60 1.96375167e-60
 1.77947448e-60 2.11576777e-60 2.10435660e-60 1.79874992e-60
 2.23149702e-60 1.36644834e-60 1.65215423e-60 1.70034984e-60]",True,117
0.9930697921599326,"[5.84740730e-07 1.58419336e-06 1.83150227e-06 9.92234806e-08
 7.44830680e-07 4.37000416e-06 5.11437697e-06 5.59347471e-06
 2.94125353e-07 3.41650285e-04 1.73271694e-06 6.79108897e-07
 1.78780224e-06 3.99098000e-05 3.51517632e-06 3.32823369e-06
 6.76971787e-06 3.27280231e-08 1.63547004e-06 6.48138629e-06]",False,1000
0.9171456375460201,"[1.86092888e-39 2.11610021e-39 2.29516375e-39 2.22920374e-39
 2.07337132e-39 2.06762874e-39 2.19328273e-39 2.14565618e-39
 1.78756825e-39 2.20458822e-39 1.62926698e-39 2.61061095e-39
 2.67457267e-39 2.20625623e-39 2.42004712e-39 2.05087571e-39
 1.79618542e-39 1.77363733e-39 1.77583430e-39 2.03923796e-39]",True,173
0.846199087862125,"[2.64359814e-74 9.48735294e-74 1.53237960e-74 2.19071776e-74
 8.41141268e-74 6.84666558e-74 4.59919796e-74 2.84848452e-74
 9.38242619e-74 9.00960877e-74 9.50287983e-74 1.96436599e-74
 4.94885244e-74 2.30693607e-74 2.59032390e-74 2.23428771e-74
 6.19152685e-74 4.07362619e-74 2.51658126e-74 2.24517606e-74]",True,100
0.8787439909624215,"[7.78721662e-58 1.25156878e-57 8.43788794e-58 1.31083978e-57
 1.44625115e-57 8.79063490e-58 1.04976002e-57 9.21594067e-58
 6.68356262e-58 6.32405665e-58 7.09110337e-58 9.20936204e-58
 8.55955849e-58 6.48214704e-58 1.33032666e-57 6.11516119e-58
 6.30055171e-58 1.38753160e-57 1.11441119e-57 6.39985841e-58]",True,124
0.998168518161623,"[1.96975500e-04 2.01981410e-04 1.19417895e-04 1.47945609e-05
 2.94259847e-05 2.18306129e-04 3.41553553e-04 4.65262812e-04
 6.17767287e-05 1.51381510e-04 1.32819767e-03 6.75140788e-04
 2.99795426e-05 2.90009917e-02 4.61053049e-04 1.99862629e-03
 8.60330925e-06 2.61256144e-04 2.10393747e-05 8.45784700e-04]",False,1000
0.7543265270416826,"[2.45856825e-124 3.45725141e-124 1.21239449e-123 2.08426087e-123
 5.19295425e-124 2.15026076e-124 9.91025165e-124 3.13816940e-124
 2.74472608e-124 1.67303909e-123 2.76339118e-124 2.87444705e-124
 4.13490098e-124 4.71028568e-124 5.15742286e-124 3.37123877e-124
 2.62617370e-124 2.81156116e-124 2.23382806e-124 2.52542672e-124]",True,62
0.7759702783166755,"[1.15899028e-111 8.68988460e-112 7.86734467e-112 9.74990834e-112
 1.99752536e-111 1.62164368e-111 1.15963081e-111 9.73330893e-112
 1.20857321e-111 9.68387404e-112 9.59699846e-112 1.15674952e-111
 8.29494327e-112 7.97686647e-112 1.77962583e-111 1.30950805e-111
 7.61721085e-112 1.49622279e-111 7.94345324e-112 9.85253704e-112]",True,67
0.9220916688864544,"[5.17416057e-37 4.52265250e-37 4.95898787e-37 4.02454644e-37
 4.49761366e-37 4.16051654e-37 3.70946157e-37 4.73543479e-37
 3.99060514e-37 4.73695653e-37 5.23376542e-37 4.64307317e-37
 3.53500726e-37 3.31098535e-37 4.20926759e-37 4.53781605e-37
 4.70615068e-37 3.68867184e-37 4.25191038e-37 3.59188081e-37]",True,183
0.9761882479804855,"[2.03080148e-14 2.43786296e-14 1.08960353e-14 2.68376792e-15
 5.47477454e-14 1.24006706e-14 5.08421083e-14 7.65264314e-12
 6.62827440e-14 5.92323195e-14 7.60171174e-14 3.24078055e-14
 3.49657094e-14 1.86674282e-13 2.78245359e-14 5.46754931e-14
 8.83042243e-14 5.66452732e-15 4.34822999e-14 1.48381499e-14]",True,549
0.8295509432432562,"[1.09106380e-82 3.99380329e-83 2.37159641e-83 1.53910916e-82
 4.30004056e-83 3.75633045e-83 2.00948647e-83 6.85651123e-83
 2.99910769e-83 6.78324423e-83 3.48609792e-83 6.40142639e-82
 3.24050040e-83 4.49455374e-83 1.23732667e-82 6.53311017e-83
 1.16798866e-82 3.15728471e-83 5.27561071e-83 5.10468814e-83]",True,91
0.6904175773415658,"[1.83717156e-162 3.33805145e-162 1.77732282e-162 3.17757285e-162
 1.70442604e-162 2.86005533e-162 1.89587923e-162 2.40441927e-162
 1.44148199e-162 3.95724520e-162 2.25155727e-162 2.97632177e-162
 4.77872500e-162 3.46783226e-162 1.51523428e-162 9.38613428e-162
 5.46533092e-162 1.46226076e-162 1.77248423e-162 3.16972183e-162]",True,49
0.8344453473876072,"[2.54512120e-80 3.81532490e-80 4.69016783e-80 2.62662634e-80
 2.54304050e-80 4.77098895e-80 4.22294150e-80 3.38964986e-80
 5.38779406e-80 5.42607719e-80 3.48008709e-80 2.81239047e-80
 2.42559664e-80 4.41850326e-80 5.02352471e-80 2.44426032e-80
 2.80761517e-80 3.54014454e-80 2.49163282e-80 3.05111490e-80]",True,91
0.8291470031958759,"[5.50992541e-83 5.63217249e-83 7.27506308e-83 8.85315737e-83
 4.82979393e-83 9.81385231e-83 6.26687707e-83 6.38638365e-83
 5.53048368e-83 4.90163086e-83 8.22692358e-83 7.31005805e-83
 7.19687649e-83 5.93218073e-83 1.03345942e-82 5.57202812e-83
 7.64408015e-83 4.71717170e-83 5.87186217e-83 7.08340752e-83]",True,89
0.9370655864891797,"[3.57523239e-30 3.21571276e-30 3.71819565e-30 3.99744508e-30
 3.80659767e-30 4.01166924e-30 2.96914109e-30 3.45749740e-30
 3.96904528e-30 2.96210447e-30 3.27870039e-30 3.74643072e-30
 3.13171075e-30 3.67013138e-30 3.14838315e-30 3.85885596e-30
 4.35210892e-30 3.92421144e-30 3.59097055e-30 4.27714559e-30]",True,223
0.8560003234640514,"[2.70285726e-69 1.65899073e-68 3.25345893e-69 2.41058504e-69
 6.67625689e-69 4.34929507e-69 2.28690414e-69 1.16199207e-69
 3.11748344e-69 1.83872361e-68 1.48075063e-69 6.56371764e-69
 5.11902214e-69 1.94372678e-69 6.26182856e-69 2.48522436e-69
 3.59454518e-69 7.46470416e-69 3.49638322e-69 1.97778521e-69]",True,108
0.858245961158551,"[9.43169183e-69 7.79550097e-69 2.44416233e-67 1.77209883e-68
 2.64736284e-68 1.47838040e-68 1.49880005e-67 1.11968142e-68
 2.65431947e-68 1.06566969e-68 1.38270974e-68 2.35755209e-67
 1.39904914e-68 9.68554657e-69 8.79907706e-69 2.55051626e-68
 9.62704488e-69 1.60433263e-68 3.99691809e-68 1.51048912e-68]",True,109
0.9602499671716519,"[9.78004060e-20 9.30923297e-20 8.61179627e-20 8.06702512e-20
 1.01792754e-19 1.00220955e-19 8.18622059e-20 1.03354064e-19
 7.90393689e-20 1.04112362e-19 8.53663388e-20 8.91287554e-20
 8.72048252e-20 8.21001669e-20 9.73180326e-20 1.01289374e-19
 1.01023380e-19 9.98307400e-20 9.50540959e-20 8.80516293e-20]",True,333
0.8343781442268302,"[3.75572582e-80 4.45780234e-80 2.98157368e-80 3.69978281e-80
 4.92275688e-80 4.39704354e-80 5.36007032e-80 3.36998389e-80
 2.10471673e-80 3.98711438e-80 2.46785412e-80 2.25660814e-80
 2.23525544e-80 4.60755108e-80 2.29469558e-80 2.81726960e-80
 3.67964847e-80 3.16293521e-80 2.49439117e-80 2.55914769e-80]",True,91
0.8719526143154162,"[2.99921261e-61 2.91951672e-61 4.51769336e-61 3.63115609e-61
 4.26664904e-61 3.59881443e-61 2.39710903e-61 3.95320932e-61
 4.97875796e-61 3.24187215e-61 2.87486961e-61 4.02555160e-61
 3.10931760e-61 4.50363151e-61 2.81760114e-61 4.30116565e-61
 2.60889904e-61 3.29073673e-61 2.98066922e-61 2.69788369e-61]",True,116
0.8510562133385701,"[9.23471567e-72 8.67647316e-72 1.07248309e-71 1.30595909e-71
 1.24551001e-71 8.12989076e-72 1.13881651e-71 9.27727185e-72
 1.31403381e-71 1.18930195e-71 8.93180939e-72 1.24414595e-71
 9.91644132e-72 1.04260733e-71 1.31719459e-71 1.18131923e-71
 1.41906579e-71 1.11748052e-71 1.74307384e-71 1.05293979e-71]",True,100
0.8590634848406538,"[1.03058040e-67 1.73090049e-67 8.75396987e-68 2.06918773e-67
 1.54180237e-67 1.90257181e-67 1.56442991e-67 9.86430459e-68
 1.91649906e-67 1.80281617e-67 9.55023450e-68 2.00167566e-67
 2.12935101e-67 1.00791847e-67 1.29937143e-67 1.00551292e-67
 1.75253327e-67 1.59090394e-67 1.13710481e-67 1.05686402e-67]",True,107
0.8928020052506971,"[6.75738325e-51 5.24867289e-51 5.34131715e-51 6.89922374e-51
 4.45168101e-51 4.34456648e-51 5.78183116e-51 5.70468754e-51
 5.58503536e-51 5.86352160e-51 4.38635626e-51 4.83829412e-51
 6.78344941e-51 7.56891953e-51 5.96792350e-51 6.91133755e-51
 5.96567493e-51 6.56727085e-51 4.72076407e-51 4.87110030e-51]",True,137
0.8932961294049457,"[1.27191166e-50 1.13008796e-50 1.13395635e-50 1.16874788e-50
 1.10798029e-50 8.58436372e-51 8.47358231e-51 8.41139632e-51
 1.15489496e-50 8.45705930e-51 1.09106315e-50 1.19391418e-50
 9.09300507e-51 1.23947396e-50 1.26191324e-50 9.10168523e-51
 8.90820288e-51 7.84372663e-51 9.20409840e-51 9.19914537e-51]",True,138
0.8110037481678307,"[6.08973644e-92 8.23778988e-93 1.66716666e-92 5.51720556e-93
 1.15322631e-92 8.23160799e-92 1.33928258e-92 1.66450195e-92
 5.94220999e-93 9.94651513e-93 1.58777631e-92 1.46369657e-92
 5.27925058e-93 9.86120903e-93 8.65305998e-93 1.29145357e-92
 8.46129565e-93 1.21756418e-92 1.60457864e-92 1.51505808e-92]",True,82
0.8864452370056135,"[5.01474480e-54 4.84992998e-54 4.83883332e-54 3.80433268e-54
 3.49630990e-54 4.46125365e-54 4.02697732e-54 3.81656555e-54
 3.96595609e-54 3.98662453e-54 3.69216125e-54 3.55015259e-54
 3.52813927e-54 4.49048164e-54 3.82742933e-54 3.31983491e-54
 4.71445070e-54 3.46886682e-54 4.34348916e-54 4.44956313e-54]",True,129
0.9266849197155089,"[3.42708605e-35 2.51520728e-35 5.91768672e-35 5.97145209e-35
 3.31457630e-35 2.58181258e-35 6.38289286e-35 3.92865227e-34
 2.15634658e-34 8.30634413e-35 5.46967245e-35 1.48864550e-34
 6.10498774e-35 4.09257709e-35 3.15454423e-35 2.92835242e-35
 5.34607069e-34 1.85585888e-34 1.08369091e-34 2.59978482e-34]",True,208
0.7809300608898284,"[1.15734215e-108 4.35565361e-109 5.70982899e-109 2.82060851e-108
 4.04593472e-109 3.91952943e-109 5.49466934e-109 7.93266217e-109
 5.26161636e-109 3.62040133e-109 5.64774464e-109 3.05435308e-109
 2.22894342e-108 5.72633885e-109 5.27139218e-109 4.48983224e-109
 3.97758265e-109 5.64282351e-109 4.69749272e-109 3.74659629e-109]",True,70
0.9599818823195776,"[7.85143314e-20 6.41439254e-20 6.89244379e-20 6.76709042e-20
 7.85503892e-20 7.78359891e-20 6.99661660e-20 7.05261661e-20
 6.76583495e-20 6.95618137e-20 6.56254758e-20 6.29148592e-20
 7.02203079e-20 6.20325689e-20 7.25806939e-20 7.69972993e-20
 7.81221535e-20 6.96796988e-20 6.76696826e-20 7.40609411e-20]",True,331
0.9828033282595288,"[1.52419906e-10 2.21327311e-11 5.24865733e-10 4.19146974e-11
 5.71323214e-10 1.19549133e-11 6.39602387e-11 9.74861004e-11
 7.30310669e-10 4.45199655e-11 6.68624752e-10 1.88337456e-08
 2.67042715e-10 1.71674196e-10 2.18567138e-11 1.12333459e-10
 1.35913054e-11 2.04603385e-11 1.19016325e-10 7.60877610e-12]",False,804
0.8263980570002809,"[3.16667101e-84 2.87762736e-84 2.81515288e-84 1.50028361e-84
 1.47278086e-84 3.40968428e-84 4.04628607e-84 2.09559034e-84
 1.93284946e-84 1.58911113e-84 1.94535778e-84 2.65117531e-84
 1.93327673e-84 1.68084110e-84 2.02583920e-84 2.65936859e-84
 1.76378028e-84 1.59809438e-84 2.23635555e-84 2.88158780e-84]",True,87
0.9626089972849022,"[1.10635026e-18 9.30803371e-19 1.05630502e-18 9.22411427e-19
 1.06453078e-18 8.80970380e-19 1.08904410e-18 9.71772389e-19
 1.11424667e-18 9.96699929e-19 9.39286787e-19 9.55169620e-19
 1.04621676e-18 1.11185768e-18 1.12849521e-18 9.13239208e-19
 9.62740163e-19 9.12804037e-19 1.16443693e-18 1.04409946e-18]",True,351
0.7057467728102342,"[6.90190437e-153 8.62199205e-153 6.21227285e-153 2.65515024e-152
 5.76967067e-153 9.25924385e-153 7.24485012e-153 6.74481374e-153
 7.59900708e-153 6.67620408e-153 8.09782922e-153 9.14748843e-153
 7.38376278e-153 1.34555276e-152 1.87146258e-152 6.12882985e-153
 7.13244669e-153 5.67405284e-153 5.32568860e-153 6.36240355e-153]",True,51
0.8191314246911772,"[4.54912282e-88 2.58330262e-88 3.96609111e-88 3.33260693e-88
 6.10892368e-88 3.27741028e-88 2.43982520e-88 3.50600802e-88
 1.98125843e-88 4.25508167e-88 3.07980545e-88 2.51455415e-88
 2.41111586e-88 3.89032391e-88 7.34670996e-88 2.44129314e-88
 6.12964953e-88 3.10422334e-88 4.95245186e-88 3.49604371e-88]",True,84
0.9097838839280431,"[1.54698620e-42 5.80244528e-43 6.92600036e-43 1.54857595e-42
 1.25758819e-42 1.31144395e-42 8.53818237e-43 1.48378562e-42
 4.70196698e-43 1.09323794e-42 6.84493229e-43 8.12550027e-43
 5.05154938e-43 1.66320179e-42 1.44199725e-42 4.96367714e-43
 5.64341351e-43 8.66024719e-43 9.70012201e-43 9.66336304e-43]",True,165
0.8700657243161118,"[4.09764587e-62 5.59633796e-62 3.82425422e-62 3.70661367e-62
 3.07515856e-62 3.36526153e-62 4.62159880e-62 3.81173586e-62
 5.04972410e-62 4.82658168e-62 4.84791242e-62 4.53408409e-62
 3.70653581e-62 3.77074484e-62 3.93081763e-62 4.92877672e-62
 5.38268187e-62 2.98879639e-62 3.42802467e-62 4.24832928e-62]",True,115
0.9697382966140714,"[1.47172736e-15 1.33889113e-15 1.33363151e-15 1.29031291e-15
 1.45197960e-15 1.45006934e-15 1.36611234e-15 1.55165398e-15
 1.34731632e-15 1.35515510e-15 1.27270617e-15 1.32051547e-15
 1.53258167e-15 1.21253274e-15 1.56205294e-15 1.21919892e-15
 1.24398426e-15 1.16323053e-15 1.22569923e-15 1.34670083e-15]",True,422
0.8576925433289149,"[1.90094325e-68 2.80429692e-68 3.60187947e-68 3.69282106e-68
 2.37626360e-68 3.65957845e-68 1.78500375e-68 5.07256949e-68
 5.19202974e-68 4.91370819e-68 3.14723058e-68 2.05517592e-68
 1.97237671e-68 5.00535468e-68 4.26823209e-68 4.20244211e-68
 2.34582419e-68 3.62397686e-68 2.20453374e-68 4.44911153e-68]",True,107
0.7949502969848813,"[2.91667898e-101 6.02709378e-101 4.85743411e-101 4.47667304e-101
 3.55489743e-101 2.18213404e-101 2.62288691e-101 2.31770631e-101
 2.53019973e-101 2.27010526e-101 6.47918511e-101 2.43927485e-101
 2.88408123e-101 3.53434668e-101 4.02215482e-101 2.64525860e-101
 4.73100879e-101 4.15316044e-101 4.00955987e-101 4.17890324e-101]",True,74
0.8610325918977427,"[2.20349898e-67 1.27397064e-67 1.81658944e-67 3.10285369e-67
 1.54312714e-67 4.36806014e-67 1.41654704e-67 5.75442471e-67
 2.44971992e-67 4.87229658e-68 1.79808093e-67 5.65175087e-67
 1.60534581e-67 5.69354233e-67 3.42221544e-67 2.68944185e-67
 2.68275248e-67 3.84072976e-66 5.15291445e-68 4.97292120e-66]",True,108
0.8950775416998464,"[6.96906017e-51 1.09023437e-49 1.11108650e-50 5.12739108e-50
 6.82080198e-51 7.15776406e-51 1.25558693e-50 3.11301871e-51
 9.01625953e-51 1.07313633e-50 1.78292373e-50 8.95426664e-51
 7.81582958e-51 6.42958805e-51 2.72232921e-50 6.76863773e-51
 4.08145241e-49 1.33796992e-50 9.84966419e-51 8.28556143e-51]",True,143
0.8448526589736223,"[7.12959128e-75 9.67828712e-75 7.47021895e-75 7.12824783e-75
 7.47422049e-75 9.16442737e-75 9.01614992e-75 9.42331662e-75
 7.11813141e-75 8.40254372e-75 7.17427721e-75 9.56268562e-75
 5.87433186e-75 6.52508434e-75 7.65693693e-75 9.18981703e-75
 6.96967964e-75 6.28964097e-75 6.46030295e-75 6.45314054e-75]",True,96
0.839272135542803,"[9.33046161e-78 8.86780821e-78 9.46358009e-78 1.16813181e-77
 9.50472899e-78 1.03346045e-77 1.04818534e-77 8.17179043e-78
 1.32470496e-77 1.53086545e-77 1.00890071e-77 7.61824469e-78
 1.18236786e-77 8.56854088e-78 9.36960150e-78 9.56574253e-78
 8.36189699e-78 8.95813483e-78 7.40216918e-78 8.01120211e-78]",True,93
0.9268709150637382,"[6.99458402e-35 6.18266348e-35 7.19192208e-35 6.33552566e-35
 6.93954636e-35 6.21812045e-35 6.96209619e-35 6.24407420e-35
 6.67337147e-35 6.81779285e-35 6.79318434e-35 5.86003578e-35
 6.65510155e-35 5.99528656e-35 7.29333885e-35 6.63850528e-35
 6.36556566e-35 6.24458136e-35 6.22411067e-35 6.30009836e-35]",True,193
0.8377335417367059,"[4.74423867e-79 5.73772148e-79 6.22526575e-79 1.54501098e-78
 5.21239334e-79 5.09756116e-78 4.22954189e-79 6.73612023e-79
 4.11877753e-79 3.98082862e-79 5.60470040e-78 1.21911436e-77
 7.72388077e-79 2.20942478e-79 1.55607892e-78 8.57077792e-79
 4.61306257e-79 5.28365120e-79 4.10597151e-79 5.16120469e-79]",True,96
0.7097526513669873,"[1.86251737e-150 4.57129298e-150 1.53766290e-150 1.61812221e-150
 3.36915911e-150 3.05155234e-150 1.17571828e-150 1.31939233e-150
 7.23715818e-150 1.53458643e-150 3.51513971e-150 2.44618595e-150
 2.53719691e-150 1.34059376e-150 2.14691071e-150 3.68568372e-150
 1.44395426e-150 1.27555081e-150 2.68918214e-150 1.50892798e-150]",True,52
0.8290584708058921,"[2.48011602e-83 2.08318992e-82 1.98981769e-83 1.85050722e-83
 6.66687731e-83 2.42771336e-83 1.05200895e-82 1.74044347e-83
 6.28469624e-83 1.74610084e-83 3.09797973e-83 2.21218555e-83
 3.09627721e-83 1.67548671e-83 3.43916096e-83 5.17143754e-83
 4.80155838e-83 1.36514020e-83 1.45557175e-83 2.65599714e-82]",True,90
0.7934499303996413,"[3.47275705e-102 4.71587287e-102 1.28560860e-101 2.78246312e-102
 2.92717239e-102 3.26939998e-102 3.22916334e-102 4.54259984e-102
 1.01689017e-101 8.76847520e-102 7.89172584e-102 2.78077702e-102
 4.79482381e-102 1.49026272e-101 7.76688559e-102 9.33014355e-102
 9.26781549e-102 9.85815340e-102 3.49169283e-102 2.68468482e-102]",True,74
0.8910372741079258,"[7.24358091e-52 7.31314137e-52 8.89120681e-52 5.94486240e-52
 8.09186486e-52 6.61270846e-52 7.43283099e-52 6.86463895e-52
 6.69650584e-52 6.30879095e-52 8.02753040e-52 7.54303057e-52
 6.00982831e-52 6.94628295e-52 6.77690812e-52 6.66120635e-52
 6.51569384e-52 6.43602164e-52 6.64636377e-52 7.03861080e-52]",True,134
0.8511511871846519,"[9.98901953e-72 1.35400762e-71 1.31867685e-71 1.50391484e-71
 1.26445599e-71 1.23590363e-71 1.16685575e-71 1.89091895e-71
 1.00167149e-71 1.19341887e-71 1.03514987e-71 1.59315338e-71
 1.51106011e-71 1.07008989e-71 1.14450241e-71 1.15973392e-71
 1.36146565e-71 1.21786466e-71 1.10841985e-71 1.25889092e-71]",True,100
0.8398066436619979,"[1.50718160e-77 7.31217299e-78 8.12963974e-78 6.49081610e-78
 4.45922289e-77 2.87523831e-77 2.83095128e-77 8.26534413e-78
 5.10806537e-77 2.92953323e-77 4.96785747e-78 2.05119848e-77
 1.15188738e-76 1.18492941e-77 1.19857055e-77 8.59313519e-78
 8.55408892e-78 1.99506056e-77 1.18297496e-77 6.52563928e-77]",True,97
0.9544255894505448,"[2.50230244e-22 2.04793921e-22 2.24795407e-22 2.14704320e-22
 2.63437144e-22 2.21453122e-22 2.52401535e-22 2.61486359e-22
 2.34198423e-22 2.28229499e-22 2.33737009e-22 2.51905538e-22
 2.16660857e-22 2.14850488e-22 2.59220132e-22 2.41620656e-22
 2.57064904e-22 2.21420734e-22 2.51730561e-22 2.29436900e-22]",True,295
0.8808895246151084,"[3.77392259e-57 1.07635770e-57 2.97375240e-57 3.79368703e-57
 3.35568854e-57 1.77352976e-57 1.33629851e-57 3.09302543e-57
 2.29211952e-57 1.26970653e-57 2.06113846e-57 2.89114058e-57
 1.83148102e-57 1.61885211e-57 3.35132811e-57 9.95180210e-58
 1.48362346e-57 6.62314497e-56 7.67527913e-57 7.79456305e-58]",True,128
0.9901926275843729,"[1.85173310e-07 5.97144517e-08 1.81265975e-08 2.50853766e-07
 6.24049092e-08 1.64449342e-07 1.14749455e-07 3.46788382e-06
 9.22082134e-08 6.96891808e-08 2.47796610e-05 2.45980608e-07
 2.66959621e-07 1.01310120e-07 6.04178278e-08 2.01292110e-07
 1.01549611e-06 5.27059342e-07 5.71802628e-08 1.11957917e-07]",False,1000
0.9215935129427493,"[2.06144054e-37 2.54034335e-37 2.38290855e-37 2.19997400e-37
 2.50170020e-37 2.71598796e-37 2.18665593e-37 2.22643651e-37
 3.01210014e-37 2.95434059e-37 2.28390915e-37 2.96011760e-37
 2.07432164e-37 2.66214149e-37 2.07625163e-37 2.74411174e-37
 2.31152282e-37 2.64672156e-37 2.41793846e-37 3.03730054e-37]",True,182
0.7633665091214753,"[1.60835614e-118 4.05145471e-119 2.38329471e-118 5.27893405e-119
 5.58041856e-119 2.00820584e-118 4.81653226e-119 9.71686743e-119
 1.10464324e-118 8.66670913e-119 8.74464715e-119 2.97867800e-118
 3.91731558e-119 4.15643829e-119 6.86221619e-119 3.05265519e-118
 5.03177096e-119 1.02056168e-118 7.91061030e-119 2.43412987e-118]",True,65
0.8959117273891761,"[2.91514987e-49 1.76242820e-49 4.62389724e-49 3.00003755e-49
 1.36736049e-49 2.42012326e-49 3.38719648e-49 1.73255469e-49
 1.39227751e-49 4.57492448e-49 3.20728530e-49 4.24336214e-49
 1.56381873e-49 1.45335546e-49 3.04806968e-49 2.34638505e-49
 1.35235283e-49 4.82886621e-49 3.73786472e-49 2.92703530e-49]",True,146
