label,spectral_radius_1,spectral_radius_2,equilibrium_1,equilibrium_2,validation
4.1,1.155817913254309,1.237237846841983,"[0.04167695 0.02530301 0.04319128 0.00678161 0.0004577  0.01189122
 0.06043234 0.03844225 0.04775505 0.12716841 0.02856795 0.12016581
 0.03664647 0.0024177  0.03939438 0.00526484 0.03209676 0.06625475
 0.00110553 0.00306708]","[0.18462809 0.3301634  0.47727013 0.13096326 0.97119876 0.66393566
 0.29352605 0.5265973  0.28417878 0.22418837 0.07041358 0.12194292
 0.11720959 0.73875791 0.23148148 0.78186653 0.37111498 0.01712308
 0.37076994 0.55651947]",
4.1,1.2136619463173624,1.1767332218009052,"[0.12122731 0.06957522 0.96059684 0.24525471 0.0383993  0.25171025
 0.22282677 0.8458404  0.19060955 0.5697735  0.14680768 0.19321167
 0.25212979 0.24076752 0.48062235 0.91927433 0.22198718 0.26655338
 0.36236121 0.21419837]","[2.06036918e-06 9.61061911e-07 1.20167074e-07 3.81932491e-06
 3.82679919e-06 9.42323319e-07 1.62954983e-06 6.10028137e-07
 1.71597152e-06 3.85473426e-06 2.70334838e-07 5.52332419e-06
 4.07460701e-07 9.83390592e-06 1.56846979e-06 1.79202859e-06
 2.93263330e-06 3.06680622e-06 3.70986020e-06 1.94330811e-06]",
4.1,1.2201190795926093,1.2402908209717123,"[0.98300511 0.50247124 0.02934172 0.18495926 0.84689575 0.25279997
 0.02420025 0.21359183 0.45687164 0.23562957 0.0436612  0.21149593
 0.2792996  0.03212368 0.50222611 0.2477599  0.02057051 0.63789052
 0.33715285 0.03557662]","[0.01061779 0.02017483 0.03689303 0.16535441 0.0095262  0.06734666
 0.84102202 0.26298376 0.05259535 0.26248739 0.02726556 0.33727916
 0.31506527 0.3798823  0.01808931 0.06853007 0.65050282 0.0859178
 0.06747797 0.26115923]",
4.1,1.2049930242566254,1.1769646735909867,"[0.02234376 0.42987631 0.85749598 0.2100194  0.11775642 0.04109969
 0.04050951 0.65916987 0.11025763 0.42571783 0.08804104 0.04882158
 0.19151813 0.12382778 0.05138537 0.08303362 0.02336487 0.01305159
 0.04475214 0.08299929]","[0.22853334 0.05201958 0.02983583 0.14577266 0.34701747 0.65700301
 0.88253187 0.06858089 0.23532924 0.16695316 0.1736236  0.442283
 0.00255    0.13397163 0.31783811 0.31202669 0.14799553 0.15858228
 0.40114622 0.47436236]",
4.1,1.1728062341476968,1.1863890406003694,"[0.22590739 0.24363883 0.17953733 0.44546715 0.15293324 0.55096729
 0.27407774 0.0109267  0.17620242 0.24580734 0.10437808 0.73654896
 0.77367984 0.1001666  0.0251108  0.55471855 0.65955046 0.17696644
 0.22158786 0.17028675]","[0.00445081 0.13371742 0.09954234 0.01070929 0.0822806  0.0354125
 0.05357377 0.0579857  0.04773091 0.35305246 0.41113053 0.10131748
 0.00540389 0.06068736 0.02717589 0.0342111  0.01639387 0.02920862
 0.15851629 0.138109  ]",
4.1,1.2455431136488702,1.1641110479999934,"[0.09857981 0.96582736 0.07698231 0.15674374 0.75320444 0.38911585
 0.53522114 0.34728554 0.28461355 0.25319472 0.08655327 0.33419434
 0.40352861 0.24191804 0.39475533 0.5873047  0.94478687 0.00645953
 0.44989528 0.23341804]","[1.31656035e-09 8.77755567e-12 6.81919925e-10 2.16184207e-09
 5.08068869e-10 3.40348860e-10 1.58179987e-10 5.04486851e-10
 2.10047498e-09 4.80566769e-10 2.94042161e-10 1.22528110e-10
 1.15929221e-09 1.44810085e-09 6.46971142e-10 1.33423984e-10
 1.27785202e-10 7.83815842e-10 1.03713040e-09 1.03476784e-09]",
4.1,1.2691926101460265,1.0708337933884324,"[0.42832279 0.23113621 0.1671798  0.76416364 0.48108495 0.01191202
 0.24739526 0.14178881 0.61807367 0.75444205 0.34789618 0.26527997
 0.63810032 0.3769476  0.29608436 0.19356424 0.32664739 0.56811778
 0.59463116 0.41501538]","[4.05065672e-26 9.84854622e-26 3.95358006e-26 1.30026098e-25
 2.00966188e-26 5.04460947e-28 2.25667514e-26 6.69121343e-27
 4.20059768e-25 1.38785252e-26 3.73326155e-26 4.68806828e-26
 2.84451859e-26 8.57564325e-26 1.26013568e-26 7.11786984e-26
 6.66611968e-26 3.53858138e-26 1.97466311e-26 4.05745203e-26]",
4.1,1.124562841919377,1.156847207990359,"[0.06306293 0.05228939 0.13450651 0.0130661  0.0427021  0.05378854
 0.07536937 0.05304979 0.1076307  0.3099303  0.07117952 0.21090186
 0.50117928 0.01949811 0.18782943 0.09340805 0.01270606 0.13577909
 0.01967381 0.02781955]","[0.1381027  0.1819412  0.42186143 0.1512066  0.21337648 0.01313852
 0.09395802 0.20817398 0.03540747 0.14112852 0.29205402 0.09657132
 0.11660825 0.13159721 0.04529311 0.08146534 0.11197895 0.23625181
 0.26178083 0.15665221]",
4.1,1.2706796929697344,1.155556475591663,"[0.80172672 0.38066071 0.84420979 0.55903494 0.99180633 0.2578936
 0.27026033 0.86989552 0.17148119 0.50477769 0.14932094 0.05232989
 0.06780447 0.30369428 0.50715516 0.81579596 0.54285488 0.14440106
 0.07353981 0.10913812]","[1.77065098e-02 7.76380633e-02 5.47052256e-03 3.70354462e-02
 6.43822924e-04 3.21450383e-02 3.84813236e-02 2.75168426e-02
 7.22883101e-01 1.99620066e-02 7.27938197e-02 3.71386508e-01
 1.02942777e-01 9.20751815e-03 1.02121100e-02 4.40528614e-02
 3.48687078e-02 8.80482543e-02 8.50860978e-03 6.86822866e-01]",
4.1,1.0501683683988006,1.1435850746173433,"[1.11073235e-11 1.91286812e-09 2.01396256e-09 1.36533981e-09
 3.91897094e-09 1.14905184e-10 1.98202454e-09 1.03316233e-09
 1.91614797e-08 3.95812698e-09 2.52100302e-08 4.33704693e-09
 3.48363204e-10 6.04877204e-10 7.68195222e-09 1.05759397e-09
 9.63214410e-10 1.35730509e-10 4.83921658e-09 8.74742323e-10]","[9.65733089e-01 1.13527621e-01 2.07167406e-01 2.16345361e-01
 1.56137216e-01 7.21570117e-01 3.19034921e-01 3.11697652e-01
 1.74218732e-01 4.96962861e-02 3.97530653e-01 1.23104296e-01
 2.47527270e-04 3.33552818e-01 1.95157418e-01 2.20918744e-01
 1.99371201e-01 2.24511214e-01 2.13408058e-01 6.08254092e-01]",
4.1,1.2039208938805936,1.160668315703245,"[0.22673368 0.1754209  0.00400814 0.00735025 0.03393427 0.16621129
 0.30137388 0.41096073 0.16910362 0.00393439 0.1588987  0.871963
 0.16565822 0.21506035 0.37839815 0.08225931 0.0948222  0.10278112
 0.09770552 0.11262889]","[0.06970144 0.02036784 0.95034712 0.16191905 0.2515175  0.21732007
 0.0138365  0.20385695 0.07264127 0.98215041 0.02683921 0.01100648
 0.21363825 0.08451646 0.15200994 0.36024184 0.11240912 0.07858315
 0.62664749 0.34723799]",
4.1,1.0895993671372224,1.2171953981694732,"[0.03562687 0.03356821 0.03740676 0.17202242 0.01431096 0.01633424
 0.01095412 0.01831375 0.01627958 0.01965304 0.04742325 0.18573929
 0.0566162  0.00481063 0.00817477 0.01700763 0.06361786 0.00906529
 0.00196073 0.0531715 ]","[0.0660684  0.2400971  0.22082703 0.27666664 0.08368381 0.75833322
 0.49898945 0.17368586 0.30295873 0.43790884 0.13389419 0.05450376
 0.02267579 0.14272913 0.74525997 0.16241484 0.33927346 0.52038168
 0.37674593 0.13799773]",
4.1,1.1879469827235427,1.200249636973129,"[7.16442123e-05 1.70062498e-01 1.03185988e-01 2.61952899e-01
 2.82295750e-01 1.60493744e-01 1.48451984e-01 3.67613066e-01
 1.39783273e-01 3.55136952e-01 6.38866038e-02 2.08210415e-01
 7.74666395e-02 1.08183767e-01 9.65693191e-02 8.32954299e-03
 7.35801469e-02 3.42519463e-01 5.08932581e-01 6.36419648e-01]","[0.99848374 0.02849828 0.14905344 0.07766677 0.05085015 0.31989696
 0.14589429 0.08658622 0.19120361 0.11794631 0.10948335 0.17897628
 0.52469464 0.10024005 0.14584739 0.95242564 0.14498895 0.40817437
 0.21569077 0.02919159]",
4.1,1.1506134616114554,1.1933503522716216,"[0.03808372 0.07066459 0.06893437 0.09221794 0.05214462 0.12312283
 0.11684351 0.08358624 0.11457995 0.01153088 0.42219158 0.00991847
 0.09264709 0.01004973 0.12938774 0.09279597 0.35351027 0.95634969
 0.22855308 0.11993823]","[2.32079895e-01 5.40412783e-02 2.55108707e-01 1.52380455e-01
 1.22437680e-01 3.94723717e-02 1.40194704e-01 2.53548721e-01
 3.80557453e-02 6.08917163e-01 6.70310997e-02 2.59222056e-01
 3.56503780e-01 2.15858633e-01 2.27973132e-01 6.32357569e-02
 1.12170746e-01 5.49826606e-05 3.02977975e-01 2.25996926e-01]",
4.1,1.0864947552311477,1.1193987488341361,"[0.04615773 0.01620976 0.06666763 0.01918543 0.20295791 0.02780827
 0.03810787 0.00976745 0.04503261 0.02040351 0.03502409 0.02062094
 0.01384527 0.07574339 0.0270794  0.00646269 0.06364994 0.04051924
 0.01602323 0.16594889]","[0.50057806 0.04574772 0.38811555 0.07697461 0.11319535 0.08124272
 0.11098954 0.05231711 0.00934836 0.13956278 0.0564424  0.36868807
 0.16153479 0.08433324 0.13930789 0.25239788 0.0006092  0.2308068
 0.16881028 0.11553957]",
4.1,1.1520044996068721,1.2906905481024005,"[0.01252597 0.11389183 0.2945882  0.08137357 0.03755871 0.01821384
 0.35361884 0.13182756 0.00211924 0.04585588 0.08819477 0.17986379
 0.00521796 0.00846408 0.03895127 0.33672503 0.96354353 0.04378509
 0.18232133 0.04350684]","[9.00542110e-01 2.49287570e-01 7.86720466e-02 1.95799473e-01
 3.21018240e-01 6.98098414e-01 1.22521451e-01 1.91886147e-01
 9.46814038e-01 2.08883209e-01 7.98512255e-02 1.41804925e-01
 2.49479555e-01 8.05066038e-01 1.18379482e-01 2.88027598e-01
 8.65450157e-03 3.98965165e-01 5.25351538e-04 3.24350211e-01]",
4.1,1.1896455145614837,1.092567540592873,"[0.2035655  0.48028771 0.29212291 0.53743146 0.42686457 0.46473719
 0.18303576 0.86243079 0.35486778 0.20575264 0.25195359 0.29932567
 0.27722232 0.91195875 0.29717098 0.09197403 0.2736345  0.54539498
 0.14420217 0.22437855]","[1.49174242e-04 2.16233406e-05 4.11796586e-05 1.89557628e-05
 3.11418401e-05 3.23569828e-04 7.11159997e-07 5.79877373e-06
 2.89295193e-05 1.19288101e-05 9.86040892e-05 9.97470308e-06
 9.89686803e-06 3.83080551e-06 1.34429573e-05 3.62667979e-06
 5.05516498e-05 4.88491961e-05 4.36286460e-05 2.60926959e-04]",
4.1,1.1611827298964388,1.1109498956291657,"[0.00312942 0.06630406 0.2795816  0.00426164 0.16343265 0.03166799
 0.36855228 0.13711627 0.09881266 0.02956938 0.11762654 0.3297268
 0.10040326 0.06861332 0.08941588 0.07413045 0.07446182 0.09807688
 0.08690507 0.0910394 ]","[0.9713617  0.13888358 0.00749132 0.05947017 0.24523507 0.1572371
 0.04688851 0.39323475 0.1169148  0.64903636 0.10249857 0.11137408
 0.07572023 0.12567605 0.05150859 0.2472375  0.43705668 0.01048575
 0.15309758 0.15540481]",
4.1,1.1930941709521385,1.213976340891646,"[0.01508963 0.10241819 0.28974103 0.03692197 0.03925728 0.0223861
 0.0190309  0.02825048 0.21583406 0.04108395 0.06950096 0.02343561
 0.13601789 0.03979957 0.04351374 0.01682473 0.0342278  0.09009666
 0.10528957 0.00347015]","[0.23944858 0.22119217 0.22334802 0.08597025 0.63264288 0.75032487
 0.27546472 0.1392999  0.06279251 0.43134149 0.23348405 0.09511101
 0.15355757 0.22029798 0.22248953 0.27060487 0.22523668 0.5772329
 0.20759905 0.33507856]",
4.1,1.1956335199923283,1.0055491060721535,"[0.23361562 0.88253198 0.39485528 0.18990277 0.04321488 0.11644453
 0.05498403 0.22562752 0.45772785 0.36405657 0.1832342  0.46863575
 0.17608349 0.21988004 0.2172395  0.05230234 0.91505771 0.4642554
 0.10129316 0.40855774]","[1.94618548e-08 6.23592625e-09 2.96666898e-08 4.21352274e-09
 5.62050480e-08 3.12526802e-08 1.99422403e-09 4.83247510e-08
 2.86368982e-08 5.40456487e-08 6.16402827e-09 8.96747259e-09
 6.89561522e-08 2.75602068e-08 1.12741178e-07 1.22692805e-06
 5.61156295e-09 2.13231762e-08 7.32748964e-08 1.78826489e-08]",
4.1,1.0706770157618055,1.0165066058053016,"[0.07137022 0.00996787 0.04869702 0.15960827 0.236815   0.1953124
 0.01301256 0.12480115 0.08902949 0.1184186  0.07891048 0.02615528
 0.07265373 0.08700704 0.29033026 0.05678544 0.04620481 0.50926511
 0.24206299 0.48571186]","[3.15695647e-10 9.25414761e-10 9.71232893e-11 4.83944298e-11
 5.77490704e-10 2.03925114e-11 3.41200708e-10 1.29916092e-10
 3.45845791e-10 7.51023954e-10 8.49541947e-11 8.93996465e-11
 4.84828603e-10 3.44277819e-10 5.29038609e-10 9.04217889e-11
 1.56936124e-12 1.83836164e-10 3.53929529e-10 1.58327326e-09]",
4.1,1.1784975279437342,1.0827606197143391,"[0.16122592 0.33871565 0.17170134 0.02542714 0.32261409 0.17402056
 0.10082816 0.50797356 0.07812894 0.00381392 0.24757134 0.2965263
 0.02862177 0.2339525  0.00984836 0.62210951 0.11011853 0.40559166
 0.2082518  0.04721518]","[0.04858304 0.00129856 0.03779355 0.04962924 0.01382799 0.03475268
 0.04913778 0.03933793 0.17999772 0.04729452 0.28827248 0.03238523
 0.30266887 0.07811189 0.05729593 0.03028985 0.01058717 0.00194015
 0.06635032 0.41917786]",
4.1,1.102766143531802,1.0405646350917128,"[0.13086326 0.05364683 0.50883845 0.04047604 0.14432915 0.26905771
 0.19537269 0.08709433 0.00817913 0.26256997 0.10973094 0.14309249
 0.15930151 0.03298034 0.08600707 0.05734408 0.09810545 0.00612447
 0.40462891 0.20186844]","[2.40497817e-12 1.24109377e-11 2.25934644e-12 3.93194721e-12
 7.64516062e-12 2.06532301e-12 1.20854803e-12 3.24262792e-12
 1.92833304e-12 3.16232756e-12 1.75341985e-12 3.21162147e-12
 7.91822770e-12 3.04500215e-13 2.64774821e-12 2.39837632e-12
 2.01096834e-12 2.06277607e-12 2.60203497e-12 1.41595673e-12]",
4.1,1.2196514041818314,1.1808022207843918,"[0.06331247 0.00167351 0.02968077 0.93632143 0.00693007 0.51774227
 0.77882917 0.25317271 0.55224309 0.11274694 0.32301112 0.29332246
 0.00504845 0.20457095 0.96524736 0.01520661 0.12475297 0.04940036
 0.11789129 0.13336973]","[0.35926633 0.95203653 0.22609319 0.01392963 0.26221684 0.04971468
 0.03129678 0.11759036 0.07632484 0.13884806 0.00921068 0.1076012
 0.16003959 0.10776056 0.00130924 0.2545632  0.14718735 0.61529509
 0.55743014 0.19109679]",
4.1,1.0824991963151642,1.1161264432276004,"[2.80147197e-13 8.18077340e-14 6.93072213e-13 8.63829606e-13
 9.75057195e-13 5.71231464e-14 1.94666568e-13 1.58896807e-12
 2.18755756e-13 8.77429051e-14 4.59079717e-13 6.49943227e-13
 1.21338884e-13 3.86517686e-13 1.66133546e-13 3.22046705e-12
 4.66622201e-13 1.27684029e-12 7.73117847e-13 4.33643633e-14]","[0.03689905 0.19246486 0.14533308 0.28450347 0.04222394 0.00183061
 0.39611881 0.09132077 0.2532559  0.17247529 0.3241858  0.09724268
 0.45262777 0.14528221 0.21992027 0.58181847 0.3581715  0.4329297
 0.14337317 0.52542606]",
4.1,1.2630652520733812,1.094922766140934,"[0.74150897 0.59625321 0.22743393 0.20067991 0.06491607 0.49197265
 0.54089513 0.28959852 0.63839997 0.14006529 0.80521408 0.29879461
 0.11499045 0.93481319 0.54843811 0.07798246 0.65308987 0.40244854
 0.22402672 0.52470779]","[5.59334180e-16 6.13191561e-16 1.05667995e-15 2.08298644e-15
 1.33374498e-14 1.74107807e-15 6.62569465e-16 2.95378372e-16
 3.64887709e-16 6.08716198e-16 9.90940225e-16 2.06510708e-15
 1.75329741e-15 3.85228558e-17 4.86906342e-16 2.50625233e-16
 1.81429511e-16 7.39891046e-16 1.10294172e-15 6.32733048e-16]",
4.1,1.164348046382913,1.304903246000372,"[2.94085338e-05 9.93875822e-06 8.94025312e-05 5.74525680e-06
 1.75795895e-04 1.20352122e-04 1.16902315e-05 1.55604179e-05
 7.26684505e-04 2.11035628e-04 2.80350555e-05 2.72478287e-05
 3.96538743e-04 3.43016896e-05 1.03509746e-04 1.44824363e-05
 2.31005345e-05 7.30420569e-07 1.18780543e-04 2.56446484e-05]","[0.60413521 0.59541391 0.38058758 0.86141948 0.33008467 0.4483464
 0.89016817 0.4498238  0.19411528 0.40666509 0.44019006 0.52050924
 0.91293391 0.81943944 0.16456433 0.80058883 0.66601236 0.98129535
 0.23807304 0.32685903]",
4.1,1.0366405256860585,1.1164829836732537,"[1.28668328e-05 5.09193759e-06 1.61454758e-05 1.90586719e-06
 4.19106582e-07 5.78281945e-06 5.81724300e-06 1.52789743e-07
 1.30229960e-06 6.17568341e-06 1.24804237e-07 2.00468182e-06
 9.05430670e-07 7.79819801e-07 1.42861516e-07 4.34428598e-06
 1.68853898e-06 5.58654030e-07 6.01044272e-06 1.30074858e-06]","[0.23782372 0.20528582 0.15282134 0.33688896 0.07120045 0.03060482
 0.29369482 0.01137581 0.12500343 0.00620036 0.11807637 0.04346567
 0.08260834 0.23392054 0.02020508 0.53519144 0.39494624 0.29119041
 0.17136524 0.23157164]",
4.1,1.145567690622555,1.2030161517206213,"[0.00411671 0.01840326 0.0088942  0.0093001  0.01991216 0.01104363
 0.0739471  0.04892346 0.01414051 0.00614174 0.00207148 0.00280439
 0.00144764 0.00287551 0.03867247 0.002022   0.02004191 0.02324136
 0.00825628 0.0031044 ]","[0.24417799 0.5787926  0.2727655  0.16903243 0.22668287 0.01410789
 0.1336998  0.20350507 0.22321594 0.46467233 0.04708515 0.3043596
 0.9505087  0.20307046 0.29146666 0.13005016 0.60129684 0.15648163
 0.27891961 0.23307127]",
4.1,1.0782933531734245,1.0982291397545307,"[0.06023706 0.07481705 0.10740485 0.07738762 0.00994053 0.02668115
 0.0756479  0.0090887  0.01624501 0.08040472 0.09957033 0.096329
 0.1738766  0.64509334 0.09766238 0.02854662 0.09196167 0.34434765
 0.10996853 0.09042656]","[0.06396159 0.12236089 0.04394376 0.30761181 0.5588823  0.07609367
 0.29896786 0.13630709 0.08473686 0.01788952 0.24897508 0.05480115
 0.09428459 0.01279192 0.17204614 0.80374807 0.19903453 0.1121541
 0.11527174 0.19265334]",
4.1,1.1856294496361708,1.2991791915363116,"[0.07001229 0.10831748 0.13911148 0.02634431 0.07329564 0.2770511
 0.14291244 0.27098228 0.06962683 0.03551363 0.00272992 0.00484855
 0.10467106 0.11356948 0.00656338 0.61862057 0.09022549 0.00385797
 0.08605368 0.00421575]","[0.30238693 0.04942942 0.16234243 0.18898057 0.58159735 0.19096665
 0.14928491 0.08831407 0.08958663 0.72171583 0.97533898 0.95614433
 0.07711034 0.51246386 0.64413419 0.0269707  0.3704555  0.89983136
 0.38057736 0.78415171]",
4.1,1.1608680547981547,1.225462798477834,"[0.05317135 0.0152348  0.00731704 0.01054521 0.06438419 0.12978773
 0.11386626 0.05211309 0.06858201 0.28454588 0.04859588 0.01515569
 0.16575049 0.09937719 0.08524834 0.02709379 0.9623098  0.00916685
 0.0099747  0.09175363]","[0.21932198 0.66796361 0.94011436 0.1756626  0.74924011 0.0798036
 0.29259163 0.11132689 0.18541853 0.25796058 0.04061129 0.25842
 0.18606511 0.23990754 0.06932037 0.39089912 0.01115897 0.71124149
 0.53491958 0.26977272]",
4.1,1.0671582432271989,1.2219703259765047,"[0.00859027 0.02869136 0.00764252 0.0005667  0.00894822 0.00911974
 0.11745383 0.00554927 0.09399585 0.05190998 0.4886871  0.05680719
 0.53625141 0.00055193 0.07842067 0.06312511 0.0823467  0.03913556
 0.06457313 0.03404737]","[0.18122683 0.42256892 0.43608457 0.15542109 0.75492355 0.4631503
 0.03086787 0.08305441 0.07278425 0.20450765 0.06905706 0.05363884
 0.04797678 0.92672501 0.00331223 0.38056348 0.47679737 0.2159149
 0.12564919 0.1525525 ]",
4.1,1.2457648576453904,1.1618300423067889,"[8.83620047e-01 2.56737170e-01 2.07030647e-01 3.91726191e-01
 6.60938007e-03 1.56490349e-01 3.45258048e-01 2.55406531e-04
 5.21774972e-02 8.20898726e-01 7.48551091e-01 6.32323593e-02
 1.67221419e-01 1.88193712e-01 9.62688925e-02 9.36977995e-02
 7.59296234e-01 1.04825281e-01 3.88540573e-02 8.82826573e-02]","[0.01290796 0.07824571 0.31288314 0.01410737 0.92820928 0.10822937
 0.03896589 0.99740682 0.18728432 0.02972391 0.03212213 0.07711836
 0.06720027 0.21417279 0.33930288 0.11543022 0.03871425 0.1559572
 0.23479998 0.02261877]",
4.1,1.2460127486278274,1.1662348789617334,"[0.52240438 0.0166847  0.22629895 0.08527611 0.83583355 0.21042345
 0.27027128 0.17826611 0.32573669 0.0268389  0.15462017 0.15766629
 0.00230815 0.19952163 0.51407012 0.18142178 0.05035804 0.17534704
 0.2670417  0.62605036]","[0.02387003 0.05620265 0.12743996 0.06744564 0.01924911 0.11609436
 0.17145438 0.38666704 0.15383539 0.72596223 0.06213116 0.16580951
 0.22878353 0.21730876 0.14158456 0.10553152 0.68989108 0.27294846
 0.01290664 0.06087365]",
4.1,1.2654764561809149,1.217329616672144,"[0.51560053 0.61074475 0.17619103 0.21825768 0.19278037 0.08126627
 0.04662024 0.17502753 0.28171617 0.15890287 0.49048475 0.60701479
 0.20815881 0.55873336 0.26943569 0.61914241 0.13624978 0.16343497
 0.18377939 0.25089965]","[0.03220744 0.02641959 0.23877063 0.0535079  0.08654479 0.26829618
 0.5854964  0.02818887 0.02503119 0.0788699  0.07070776 0.19178802
 0.28809144 0.01994793 0.13818665 0.03202223 0.13041684 0.14567132
 0.22169767 0.20834486]",
4.1,1.2967011216327033,1.0855425954142244,"[0.43195957 0.66723706 0.58512802 0.2938229  0.77175313 0.72002957
 0.38411795 0.42183263 0.55021275 0.99278969 0.72663715 0.41626865
 0.78516127 0.32151413 0.29065188 0.94219798 0.74118557 0.71392103
 0.42145547 0.15213513]","[5.44784905e-36 6.75614369e-36 1.79793667e-36 5.07713654e-36
 4.93122473e-38 1.79385975e-37 7.83883494e-37 1.62356964e-35
 2.95658021e-36 1.83336514e-38 4.72225995e-36 5.88985369e-36
 9.73965968e-38 6.06523670e-36 3.77752652e-37 2.85512982e-37
 1.13163935e-36 1.74867396e-37 1.65115891e-35 1.20257869e-35]",
4.1,1.1417027845472296,1.130361940367396,"[0.0772713  0.17323605 0.12490982 0.03257784 0.0769964  0.59843753
 0.24571321 0.04794491 0.82067531 0.1744767  0.16951662 0.27498445
 0.35058237 0.0440804  0.20564529 0.14996658 0.06475681 0.8687169
 0.21137728 0.05661195]","[0.10148927 0.32758417 0.27831783 0.01323977 0.03411823 0.10767795
 0.01510677 0.10737043 0.02024969 0.00126136 0.01689067 0.07125905
 0.0414732  0.01189864 0.00320538 0.04868867 0.09934697 0.00467239
 0.15404475 0.01465613]",
4.1,1.1949213658664155,1.1389091400019602,"[0.05323534 0.21738378 0.06049857 0.10288143 0.16089973 0.11277025
 0.26227791 0.23715716 0.00258078 0.14217617 0.15103174 0.12941907
 0.1013269  0.11244164 0.83096509 0.29080105 0.15116894 0.4345391
 0.32499035 0.0348256 ]","[0.00351369 0.0537476  0.32146717 0.08685168 0.14827157 0.08361519
 0.03154303 0.07340113 0.00765533 0.02461072 0.02890965 0.15631897
 0.09360104 0.05713383 0.04034887 0.01913585 0.32269636 0.06849212
 0.45321312 0.02124455]",
4.1,1.1096341681842392,1.055949207822406,"[0.18715786 0.17599125 0.71911376 0.26643034 0.01752591 0.09461498
 0.16908768 0.11485156 0.07651943 0.12888727 0.0850107  0.12818522
 0.30536618 0.08119486 0.41343993 0.18069705 0.14659955 0.87833665
 0.02373546 0.04330091]","[0.08348474 0.04222811 0.00869055 0.00249278 0.04434114 0.00691569
 0.00917536 0.01614066 0.02437103 0.04300258 0.02238514 0.03646867
 0.08387416 0.00338476 0.02439455 0.00658748 0.09940947 0.00025223
 0.0613799  0.05098389]",
4.1,1.0157670935069627,1.2479086359392646,"[5.62796461e-30 5.71849782e-31 1.51205855e-30 5.77036903e-31
 1.53622985e-31 1.90766377e-31 2.21577348e-31 9.89708004e-31
 6.46852598e-32 3.77401573e-31 5.06594176e-31 8.27631441e-32
 3.91363249e-32 4.81988936e-31 9.79297179e-31 3.69456905e-31
 7.05787152e-31 1.61683873e-30 1.75500770e-31 9.31118295e-31]","[0.3529302  0.29525228 0.42910188 0.23751677 0.78045839 0.82703225
 0.47767361 0.14187413 0.71610265 0.43979082 0.29485932 0.47737687
 0.64372312 0.50040003 0.26428197 0.54991422 0.25173176 0.29783481
 0.35102734 0.01270582]",
4.1,1.128170186402853,1.1960162451122942,"[0.05642805 0.02425288 0.03131089 0.10572731 0.02412949 0.02253092
 0.0148342  0.00609088 0.07405301 0.08954247 0.01110801 0.02270064
 0.4029754  0.05190977 0.0411182  0.11012175 0.03496585 0.08690041
 0.08971685 0.06513949]","[0.37628196 0.11584156 0.22251174 0.22120367 0.18558136 0.02700199
 0.3698712  0.91050803 0.17174555 0.1580724  0.2930084  0.03334152
 0.13276669 0.09961961 0.13474364 0.51311811 0.0638709  0.65438397
 0.12197618 0.41814437]",
4.1,1.1771609754896157,1.1378061658218708,"[0.35466519 0.15288689 0.5942666  0.11641805 0.83854011 0.03006602
 0.46844532 0.03027133 0.18546752 0.50812303 0.11645864 0.27053204
 0.24100256 0.30067073 0.23007442 0.10134323 0.26155653 0.34310023
 0.29633172 0.35432462]","[0.02821545 0.0588472  0.02305666 0.04466107 0.00796196 0.04065874
 0.02762006 0.05209289 0.05565227 0.02939435 0.02707893 0.12754952
 0.11943689 0.09132364 0.02658296 0.16833732 0.01116531 0.1586379
 0.00885942 0.05682294]",
4.1,1.1601770343136455,1.1257276294333622,"[0.30822483 0.18226205 0.06655081 0.03331793 0.66547023 0.30760604
 0.41897069 0.22740615 0.08667283 0.16900249 0.12983155 0.01363341
 0.16517235 0.898782   0.33593942 0.16134256 0.22066365 0.17567962
 0.1943872  0.26262165]","[0.04742658 0.22364862 0.18058207 0.07931276 0.00195686 0.07875508
 0.03433138 0.01379311 0.7908958  0.11196378 0.04416745 0.0231261
 0.06046278 0.0012009  0.02796378 0.1793736  0.0428257  0.03869011
 0.09983082 0.07647056]",
4.1,1.1408282798370493,1.280970219434192,"[0.00413887 0.10802059 0.01024266 0.00360266 0.0478469  0.01291673
 0.01070286 0.23220162 0.01382425 0.00247215 0.01692718 0.06376678
 0.08774593 0.0328398  0.05439349 0.01701458 0.02124494 0.01465873
 0.02464618 0.12341734]","[0.49853047 0.00858039 0.70946477 0.74199511 0.52187471 0.73041153
 0.2565139  0.03018818 0.68722537 0.24962408 0.37636    0.04649687
 0.08643908 0.42143578 0.20013869 0.65556268 0.29950592 0.50076633
 0.57518446 0.41985775]",
3.2,0.8990320280963942,1.0443131200613325,"[1.37181367e-57 5.31688226e-57 1.76113953e-57 2.66181966e-57
 1.20512637e-57 6.03209722e-57 6.25726311e-58 1.45042315e-57
 3.72162539e-57 3.93834310e-57 3.75726966e-57 1.90176264e-57
 1.85633193e-56 2.69236714e-57 1.28307020e-57 1.01497993e-57
 3.73578892e-58 9.17104955e-58 1.52601814e-57 4.32068706e-58]","[0.16399325 0.16120001 0.05217053 0.01938993 0.162483   0.06178264
 0.03065613 0.0728483  0.09603432 0.0025812  0.01260878 0.01136563
 0.00718309 0.00279636 0.21150701 0.04805369 0.07011998 0.54494994
 0.0085829  0.07811965]",True
